429001	0.622201	5.024	0.225999	3.5618	0.530098	5.7961
430001	0.666201	6.0649	0.256	4.2449	0.656402	6.8773
431001	0.577802	4.9187	0.211598	3.4219	0.504798	5.2986
432001	0.6224	5.6354	0.2434	4.018	0.594502	6.4204
433001	0.630303	4.4582	0.201498	3.1827	0.454098	5.0417
434001	0.534899	4.8555	0.224599	3.4574	0.494498	5.4816
435001	0.688104	4.9921	0.224198	3.4744	0.510797	5.793
436001	0.516599	4.4924	0.202298	3.187	0.452096	5.1779
437001	0.593201	4.9575	0.216499	3.5116	0.519499	5.5868
438001	0.573499	4.9417	0.218699	3.593	0.507099	5.5961
439001	0.683602	4.8384	0.213699	3.5292	0.513898	5.5521
440001	0.577799	4.8736	0.211799	3.4644	0.515498	5.4841
441001	0.6087	4.5775	0.204698	3.2728	0.461897	5.1436
442001	0.646201	5.324	0.233199	3.7432	0.570499	5.9464
443001	0.5627	5.0748	0.245098	3.4986	0.514496	5.8482
444001	0.710702	4.7312	0.209699	3.4472	0.503998	5.4779
445001	0.7556	6.7649	0.288	4.6967	0.7228	7.9381
446001	0.612102	5.0876	0.218998	3.5519	0.513998	5.7556
447001	0.5255	4.639	0.206999	3.3374	0.467997	5.2592
448001	0.646703	4.4371	0.202598	3.1326	0.465097	5.1169
449001	0.500799	4.5395	0.204998	3.3197	0.446797	5.1712
450001	0.556002	4.6137	0.203498	3.1815	0.473197	5.0801
451001	0.5044	4.5307	0.206698	3.2121	0.446997	5.16819
452001	0.536	4.515	0.217698	3.1444	0.443897	5.0538
453001	0.559799	4.8013	0.211399	3.425	0.499397	5.4547
454001	0.634601	4.5696	0.205399	3.2883	0.469897	5.226
455001	0.5398	4.6313	0.204798	3.3042	0.469598	5.2201
456001	0.7311	6.3599	0.276302	4.3956	0.7058	7.4358
457001	0.527901	4.296	0.199598	3.0134	0.428098	4.9599
458001	0.5789	4.3871	0.201799	3.1269	0.431797	5.0567
459001	0.627701	4.4471	0.203798	3.1269	0.451498	5.0719
460001	0.5853	5.4083	0.228999	3.8046	0.5566	6.1414
461001	0.600003	4.9539	0.207799	3.4772	0.522799	5.4338
462001	0.498599	4.5077	0.205798	3.251	0.450997	5.1554
463001	0.639904	4.5125	0.201999	3.239	0.451597	5.1224
464001	0.508999	4.6381	0.206999	3.3013	0.449497	5.2513
465001	0.624702	4.4009	0.203299	3.1369	0.447997	5.1081
466001	0.5135	4.3847	0.201799	3.1208	0.432297	5.1012
467001	0.737302	5.2911	0.237199	3.7549	0.588001	6.1305
468001	0.556099	4.7302	0.207099	3.3897	0.485898	5.3163
469001	0.527999	4.6043	0.203098	3.2432	0.455897	5.1962
470001	0.609397	5.0781	0.222099	3.6874	0.546299	5.8219
471001	0.5626	5.0349	0.222399	3.5959	0.540699	5.77099
472001	0.549701	4.6133	0.202998	3.2941	0.462998	5.1691
473001	0.5921	4.6536	0.207998	3.3489	0.462897	5.2966
474001	0.608001	5.1122	0.215199	3.5097	0.523799	5.6013
475001	0.479699	4.2994	0.202498	3.0559	0.420597	5.0935
476001	0.721001	5.277	0.227899	3.7438	0.5495	6.0923
477001	0.492799	4.4594	0.200499	3.2616	0.429897	5.20261
478001	0.548701	4.5657	0.202398	3.1687	0.445397	5.0668
479001	0.4992	4.3249	0.200298	3.1143	0.427597	5.0427
480001	0.613901	4.3418	0.201098	3.0785	0.434197	5.0333
481001	0.7424	6.3881	0.2635	4.544	0.6867	7.2833
482001	0.752601	6.19421	0.2637	4.4777	0.710302	7.0974
483001	0.704101	5.9531	0.2542	4.224	0.668099	6.8809
484001	0.528699	4.687	0.204999	3.288	0.457997	5.2043
485001	0.631401	5.0056	0.301799	3.6883	0.538699	5.6962
486001	0.543199	4.9183	0.213699	3.478	0.492397	5.5774
487001	0.6155	5.1182	0.221199	3.7801	0.528599	5.8853
488001	0.565799	4.2906	0.200098	3.0571	0.424997	5.0266
489001	0.626102	4.3826	0.203098	3.1044	0.440797	5.0656
490001	0.5499	5.0333	0.227199	3.5747	0.517498	5.7882
491001	0.580502	4.8488	0.209898	3.4104	0.504399	5.3625
492001	0.499299	4.518	0.203798	3.2625	0.449997	5.1577
493001	0.559102	4.5639	0.198898	3.2176	0.450397	5.0704
494001	0.526899	4.3138	0.204398	3.0907	0.417197	5.0009
495001	0.647301	5.336	0.2349	3.7019	0.565202	6.2023
496001	0.523499	4.499	0.208299	3.2271	0.451297	5.259
497001	0.697702	5.261	0.230099	3.6831	0.531799	6.0109
498001	0.5247	4.6093	0.204698	3.2583	0.450598	5.1349
499001	0.519099	4.4923	0.200698	3.1506	0.442797	5.0936
500001	0.5233	4.3003	0.199498	3.0442	0.434697	4.992
501001	0.680301	5.8022	0.2574	4.0646	0.636705	6.834
502001	0.6944	5.6947	0.2493	4.1446	0.6471	6.6685
503001	0.622699	5.5698	0.236999	3.8862	0.600198	6.3061
504001	0.713799	5.9938	0.249999	4.1325	0.607402	6.6584
505001	0.507099	4.5731	0.206498	3.2814	0.450696	5.245
506001	0.659103	4.5443	0.207298	3.2649	0.463598	5.2066
507001	0.484099	4.2813	0.199498	3.0655	0.425097	5.0295
508001	0.553601	4.5093	0.200199	3.137	0.458398	5.0961
509001	0.549099	4.81081	0.217399	3.4431	0.496897	5.6133
510001	0.616701	4.3059	0.198798	3.0477	0.434497	5.0416
511001	0.618999	5.312	0.227099	3.7757	0.641598	6.11809
512001	0.643402	4.81	0.209599	3.5845	0.500797	5.445
513001	0.5614	4.8177	0.213499	3.4893	0.503099	5.4211
514001	0.633101	4.6283	0.212499	3.3235	0.463397	5.2927
515001	0.567	4.3176	0.201098	3.0719	0.436398	5.061
516001	0.601	4.5225	0.208099	3.2128	0.450797	5.2575
517001	0.529701	4.269	0.198898	3.0151	0.425998	4.9464
518001	0.485599	4.3164	0.199398	3.012	0.419197	4.98471
519001	0.626601	4.3763	0.201098	3.1159	0.446498	5.0784
520001	0.553499	4.9372	0.219199	3.5191	0.509198	5.6728
521001	0.685302	4.9476	0.216198	3.516	0.533898	5.5877
522001	0.505199	4.6431	0.202698	3.3048	0.453897	5.1817
523001	0.556502	4.5034	0.201798	3.1502	0.442998	5.0661
524001	0.498499	4.4189	0.202599	3.1868	0.444497	5.0779
525001	0.535701	4.3863	0.201298	3.034	0.428397	4.9485
526001	0.487699	4.2511	0.201198	3.0382	0.419297	4.9851
527001	0.541101	4.5574	0.203299	3.1351	0.452997	5.1613
528001	0.5197	4.4198	0.200499	3.1009	0.434597	5.0458
529001	0.590601	5.1338	0.228199	3.5589	0.512997	5.798
530001	0.5271	4.402	0.199398	3.1246	0.438397	5.0463
531001	0.571399	4.9121	0.215498	3.4996	0.507997	5.8591
532001	0.557901	4.6073	0.208998	3.2961	0.470498	5.1867
533001	0.5907	4.5856	0.206699	3.3055	0.452398	5.1542
534001	0.597301	4.9824	0.219899	3.4561	0.516998	5.6412
535001	0.555099	4.9759	0.226698	3.5453	0.506896	5.9256
536001	0.633403	4.4706	0.202099	3.1685	0.449498	5.0801
537001	0.488699	4.4224	0.200898	3.1668	0.431697	5.0801
538001	0.637701	5.1676	0.223799	3.6407	0.5355	5.891
539001	0.6428	5.7567	0.2506	4.1	0.611803	6.7467
540001	0.672502	4.7656	0.211699	3.4258	0.501998	5.4126
541001	0.538999	4.6391	0.217698	3.3211	0.441297	5.3826
542001	0.537001	4.4527	0.201498	3.1097	0.438797	5.0069
543001	0.552899	4.6937	0.210399	3.3217	0.478998	5.3721
544001	0.659202	4.7313	0.213999	3.3986	0.500998	5.4768
545001	0.746201	6.3925	0.266101	4.4821	0.716401	7.3114
546001	0.701402	6.2447	0.2618	4.3205	0.687804	7.0297
547001	0.5596	4.553	0.213799	3.2729	0.461098	5.2118
548001	0.770802	6.0477	0.260101	4.311	0.573802	7.04119
549001	0.629701	4.4859	0.204498	3.2467	0.454698	5.2506
550001	0.506599	4.5906	0.204799	3.309	0.459897	5.2668
551001	0.609801	5.0682	0.216198	3.5354	0.528698	5.6447
552001	0.496699	4.46381	0.205698	3.2082	0.443097	5.0705
553001	0.543502	4.471	0.201298	3.1217	0.442697	5.0449
554001	0.502199	4.4711	0.206098	3.2337	0.457197	5.2092
555001	0.539501	4.3936	0.199198	3.0345	0.436397	5.0169
556001	0.493199	4.2814	0.200398	3.0356	0.424197	5.0087
557001	0.5317	4.4016	0.206998	3.1188	0.441797	5.0374
558001	0.5235	4.3456	0.201499	3.0768	0.444497	5.0545
559001	0.550001	4.7403	0.208399	3.3185	0.482198	5.3985
560001	0.5346	4.5578	0.205398	3.2447	0.463298	5.1222
561001	0.5875	5.14	0.219598	3.5674	0.517397	5.6524
562001	0.5471	4.4303	0.198899	3.1714	0.446298	5.0439
563001	0.585	4.5464	0.205299	3.2347	0.451697	5.146
564001	0.9417	6.51481	0.273	4.5176	0.7984	7.5202
565001	0.7818	7.15021	0.2999	4.875	0.7772	8.7085
566001	0.8756	6.8279	0.268	4.6258	0.728499	7.9981
567001	0.502599	5.4682	0.202898	4.3456	0.438497	5.9549
568001	0.663503	4.3662	0.198598	3.1415	0.430397	5.1173
569001	0.485699	4.3625	0.199498	3.1064	0.422897	5.0163
570001	0.612703	4.3098	0.199998	3.0703	0.436497	4.9912
571001	0.488099	4.33	0.201298	3.0635	0.434997	5.0088
572001	0.628202	4.2997	0.201998	3.0685	0.491597	5.0552
573001	0.5063	4.4169	0.200698	3.2889	0.425297	5.0662
574001	0.591601	4.203	0.200998	2.9753	0.422797	4.9424
575001	0.4991	4.155	0.197898	2.9236	0.412397	4.91681
576001	0.502999	4.2225	0.200898	2.9191	0.412397	4.9277
577001	0.613699	5.0377	0.229098	3.559	0.553398	5.8731
578001	0.510099	4.4849	0.203598	3.1445	0.436397	5.0672
579001	0.520301	4.1465	0.196998	2.9301	0.423597	4.91
580001	0.551899	4.2019	0.198899	2.9496	0.407996	4.9257
581001	0.616002	4.2404	0.199398	3.0327	0.471798	4.9915
582001	0.485199	4.5637	0.208898	3.1695	0.462997	5.2408
583001	0.640403	4.4654	0.212198	3.1989	0.433897	5.0784
584001	0.474799	4.2233	0.198598	2.9892	0.411797	4.9194
585001	0.606302	4.2597	0.198598	3.0092	0.428397	4.9655
586001	0.4873	4.1833	0.201198	2.9756	0.411897	4.9415
587001	0.599601	4.3479	0.201399	3.1155	0.442297	5.0248
588001	0.5282	4.5123	0.203199	3.194	0.446398	5.1064
589001	0.5733	5.0641	0.215299	3.4781	0.501697	5.6743
590001	0.566199	4.5613	0.200398	3.2763	0.453997	5.12029
591001	0.499699	4.4586	0.204498	3.1391	0.429397	5.1224
592001	0.541501	4.3461	0.198698	3.0974	0.433097	4.9899
593001	0.549699	4.1406	0.200198	2.9577	0.406197	4.9477
594001	0.556102	4.5758	0.206899	3.1377	0.459698	5.1882
595001	0.483399	4.3146	0.202999	3.0752	0.421497	5.0545
596001	0.548701	4.5238	0.203198	3.1558	0.449698	5.0942
597001	0.495599	4.4086	0.209198	3.1245	0.430797	5.0309
598001	0.557101	4.5745	0.203498	3.3	0.462597	5.2027
599001	0.5057	4.423	0.201899	3.178	0.441797	5.0753
600001	0.589401	4.3119	0.202398	3.0375	0.429997	4.9562
601001	0.5286	4.3837	0.201398	3.072	0.430797	5.1235
602001	0.829104	5.7744	0.251401	4.0899	0.566106	6.7865
603001	0.587599	5.0048	0.219299	3.5495	0.522499	5.7178
604001	0.506599	4.53821	0.200598	3.1824	0.444197	5.1309
605001	0.543401	4.3836	0.199898	3.1453	0.442698	5.0346
606001	0.489499	4.4303	0.201398	3.0775	0.418397	5.0117
607001	0.602702	4.2109	0.199198	2.9906	0.424097	4.941
608001	0.498399	4.1679	0.198498	3.0252	0.407697	4.9159
609001	0.537902	4.3591	0.199398	3.037	0.430597	5.0183
610001	0.476199	4.1676	0.199698	2.9748	0.404297	4.9532
611001	0.591402	4.7824	0.208299	3.3039	0.512198	5.3109
612001	0.5602	4.9654	0.219998	3.558	0.508497	5.6586
613001	0.596702	5.1758	0.213799	3.4972	0.518399	5.6234
614001	0.595199	4.876	0.222998	3.504	0.511397	5.6727
615001	0.640002	4.4276	0.207398	3.1672	0.440797	5.0615
616001	0.5061	4.219	0.198798	3.0179	0.415897	4.9925
617001	0.599001	4.3969	0.201598	3.097	0.432797	5.0812
618001	0.5186	4.233	0.201598	2.9738	0.418897	4.9503
619001	0.610401	4.578	0.205198	3.2321	0.454497	5.179
620001	0.527901	4.2431	0.199098	3.0156	0.422897	4.9999
621001	0.6197	4.8487	0.219399	3.463	0.490899	5.7514
622001	0.7036	5.2125	0.234998	3.6377	0.558998	6.0792
623001	0.549099	4.9048	0.222098	3.5034	0.520397	5.7098
624001	0.554102	4.5113	0.199198	3.1443	0.449097	5.0799
625001	0.5071	4.5303	0.209799	3.2648	0.463598	5.2527
626001	0.680203	4.7826	0.211899	3.4262	0.512398	5.4072
627001	0.486699	4.2443	0.198898	3.0428	0.418297	4.9604
628001	0.644403	4.5449	0.205698	3.2591	0.459297	5.1718
629001	0.5151	4.4785	0.201998	3.1526	0.441197	5.0714
630001	0.634202	4.758	0.207998	3.3961	0.494698	5.4705
631001	0.5329	4.62	0.204499	3.2881	0.486798	5.1502
632001	0.6055	4.6561	0.202298	3.2673	0.448796	5.2891
633001	0.527901	4.3853	0.202298	3.1039	0.435697	5.0598
634001	0.571499	4.2846	0.204998	3.0073	0.414997	4.9974
635001	0.531501	4.2825	0.199299	3.0227	0.430598	4.9722
636001	0.516	4.6433	0.206899	3.2433	0.452298	5.2328
637001	0.668902	4.475	0.202298	3.186	0.453298	5.0834
638001	0.482799	4.2672	0.200898	3.0602	0.422797	5.01509
639001	0.630003	4.4029	0.202398	3.1448	0.447598	5.0888
640001	0.477999	4.2078	0.198698	3.001	0.412997	4.9542
641001	0.625703	4.3004	0.211498	3.0401	0.473497	5.0275
642001	0.479699	4.2822	0.202598	3.0458	0.413997	5.0441
643001	0.551001	4.5645	0.209599	3.1356	0.451998	5.0996
644001	0.567599	4.9433	0.220599	3.4901	0.527999	5.7594
645001	0.5273	4.3489	0.200998	3.0439	0.432197	5.0232
646001	0.5041	4.2298	0.202598	3.0175	0.418197	4.9677
647001	0.5756	4.2063	0.198698	2.9593	0.433397	4.9313
648001	0.5977	5.0269	0.223399	3.4664	0.532898	5.649
649001	0.6025	4.6252	0.210898	3.3568	0.463097	5.2976
650001	0.606899	4.572	0.2763	3.3935	0.466797	5.2421
651001	0.6405	5.3628	0.232499	3.7896	0.5462	5.9714
652001	0.555102	4.5536	0.200698	3.1832	0.452798	5.0775
653001	0.500799	4.5461	0.202998	3.2227	0.444497	5.1567
654001	0.621603	4.414	0.202198	3.1266	0.444998	5.035
655001	0.494499	4.3303	0.201098	3.1083	0.431297	4.9899
656001	0.646604	4.2792	0.199798	2.9916	0.434097	4.9851
657001	0.514999	4.2133	0.198698	3.0046	0.414597	4.9485
658001	0.604301	4.3521	0.200998	3.1005	0.440097	5.0135
659001	0.600599	5.34169	0.229799	3.7607	0.5447	6.1103
660001	0.594102	5.081	0.219099	3.5557	0.533499	5.7518
661001	0.571299	4.9093	0.216299	3.4822	0.502999	5.8211
662001	0.599801	4.5365	0.199198	3.2437	0.448297	5.2072
663001	0.524901	4.3166	0.199798	3.0949	0.428698	5.0192
664001	0.625801	4.7019	0.216399	3.299	0.495197	5.4678
665001	0.5454	4.3884	0.202699	3.1001	0.455498	5.1185
666001	0.5792	4.4225	0.203099	3.1635	0.440797	5.0983
667001	0.632502	4.4633	0.203898	3.1567	0.452898	5.1078
668001	0.482599	4.282	0.199298	3.0622	0.422397	4.9591
669001	0.533302	4.3779	0.200798	3.025	0.435798	4.9619
670001	0.478899	4.2509	0.199898	3.0587	0.414597	4.9658
671001	0.610202	4.2369	0.199298	3.0076	0.427497	5.012
672001	0.487799	4.4242	0.197798	3.053	0.419197	5.0391
673001	0.606101	4.2887	0.200098	3.0236	0.427097	5.0355
674001	0.544799	4.2172	0.197898	2.9663	0.416797	4.9547
675001	0.5568	4.7641	0.210398	3.3496	0.477697	5.4659
676001	0.5355	4.5433	0.203398	3.1925	0.445298	5.085
677001	0.559	4.9053	0.218199	3.4129	0.500197	5.7344
678001	0.5756	4.7013	0.214998	3.3163	0.492498	5.4992
679001	0.5742	4.43	0.205499	3.1941	0.435797	5.0949
680001	0.628301	4.3523	0.198298	3.0436	0.438498	5.00639
681001	0.482399	4.4838	0.199398	3.2257	0.412297	5.0661
682001	0.650203	4.4888	0.198098	3.1851	0.450698	5.1027
683001	0.490099	4.3688	0.198899	3.1551	0.425497	5.1202
684001	0.710002	5.1397	0.232899	3.6076	0.5703	5.8883
685001	0.535399	4.7865	0.209899	3.4577	0.486798	5.4173
686001	0.631102	4.486	0.201098	3.1968	0.464597	5.1177
687001	0.5012	4.3453	0.197898	3.0958	0.430697	4.9986
688001	0.5258	4.3486	0.202598	3.089	0.424797	5.0106
689001	0.517301	4.4237	0.212198	3.0562	0.446497	5.0286
690001	0.565999	4.339	0.198398	2.9875	0.415596	4.992
691001	0.550701	4.5143	0.200198	3.228	0.456698	5.187
692001	0.508299	4.4861	0.202598	3.176	0.434797	5.0897
693001	0.649798	5.3302	0.229	3.9075	0.614901	6.0946
694001	0.634601	4.8015	0.212498	3.4882	0.538198	5.64489
695001	0.800299	6.4176	0.278102	4.28	0.735204	7.312
696001	0.581202	5.5186	0.295603	3.8413	0.521202	6.4744
697001	0.615903	4.3584	0.200298	3.0748	0.435598	5.0014
698001	0.478799	4.2535	0.198698	3.0289	0.412497	5.0865
699001	0.624302	4.4865	0.202098	3.1473	0.448497	5.1282
700001	0.565599	4.8585	0.221999	3.4691	0.513898	5.6833
701001	0.838999	7.0065	0.29	4.8309	0.734501	8.1233
702001	0.596699	5.4995	0.237499	3.8783	0.526898	6.0902
703001	0.693802	5.0611	0.241099	3.6131	0.525498	5.673
704001	0.590899	5.0926	0.218399	3.5766	0.533098	5.6771
705001	0.517499	4.5176	0.204098	3.1572	0.437196	5.1359
706001	0.527901	4.4161	0.204198	3.1336	0.432797	5.02
707001	0.784	6.0019	0.3566	4.7875	0.965601	6.89289
708001	0.638799	5.156	0.222299	3.7119	0.580801	6.0042
709001	0.5584	5.0737	0.219799	3.5751	0.537099	5.7203
710001	0.690501	4.9028	0.216099	3.4472	0.543899	5.5543
711001	0.509299	4.7629	0.207299	3.4835	0.469797	5.296
712001	0.686603	4.7827	0.208599	3.3976	0.515998	5.3034
713001	0.492199	4.4908	0.201898	3.3015	0.438497	5.1145
714001	0.718503	4.8393	0.218699	3.408	0.525998	5.6765
715001	0.4928	4.3197	0.200298	3.0595	0.416397	4.9838
716001	0.5368	4.4502	0.199698	3.1233	0.444097	5.0268
717001	0.6241	5.2695	0.229299	3.6977	0.570498	6.0816
718001	0.606502	5.3717	0.220498	3.6737	0.5691	5.7649
719001	0.5497	4.7089	0.205199	3.3287	0.460198	5.2276
720001	0.537299	4.7286	0.204599	3.393	0.466197	5.2464
721001	0.5584	4.6888	0.207799	3.3648	0.481798	5.2247
722001	0.6096	4.4596	0.204199	3.1559	0.431697	5.0867
723001	0.552801	4.5938	0.211598	3.2731	0.452998	5.1313
724001	0.531399	4.9568	0.211099	3.535	0.499498	5.5786
725001	0.673101	4.8397	0.210999	3.5653	0.501098	5.3579
726001	0.511099	4.6908	0.204598	3.3873	0.461997	5.2837
727001	0.572002	4.8026	0.225798	3.3049	0.453897	5.3288
728001	0.498799	4.6232	0.213998	3.3277	0.437297	5.1989
729001	0.628503	4.4289	0.201798	3.1271	0.453597	5.0322
730001	0.495399	4.4439	0.203998	3.1809	0.429497	5.0863
731001	0.636602	4.5642	0.204198	3.2454	0.467297	5.1754
732001	0.7937	6.585	0.2909	4.7136	0.7899	7.8145
733001	0.5573	4.7218	0.209298	3.3284	0.487097	5.3124
734001	0.546099	4.4895	0.207399	3.2182	0.464198	5.2284
735001	0.738401	6.36319	0.274501	4.5215	0.747701	7.4127
736001	0.5901	4.8685	0.214898	3.4679	0.508098	5.5264
737001	0.521599	4.6027	0.205399	3.2491	0.455897	5.1542
738001	0.533701	4.263	0.199398	3.0219	0.426598	4.9664
739001	0.569099	4.4058	0.204999	3.1287	0.436997	5.091
740001	0.554502	4.5195	0.203098	3.1679	0.459998	5.0444
741001	0.497499	4.4956	0.207998	3.2443	0.452997	5.1418
742001	0.627102	4.4479	0.201298	3.1484	0.448298	5.055
743001	0.5222	4.7497	0.209199	3.4007	0.476597	5.3411
744001	0.570502	4.75439	0.206198	3.3209	0.480598	5.2285
745001	0.5254	4.70429	0.210199	3.3517	0.479197	5.3042
746001	0.627402	4.5353	0.205599	3.2517	0.455097	5.1779
747001	0.493199	4.2639	0.201098	3.0289	0.415597	4.9462
748001	0.5521	4.616	0.201398	3.2121	0.456597	5.1844
749001	0.654799	5.6999	0.252099	4.0227	0.604199	6.4282
750001	0.600001	5.31881	0.226498	3.7397	0.540999	6.0199
751001	0.5746	4.7923	0.212798	3.4406	0.493498	5.333
752001	0.582101	4.5033	0.202999	3.2145	0.447097	5.1394
753001	0.558501	4.5192	0.201798	3.2124	0.453098	5.0902
754001	0.498499	4.6109	0.202899	3.3115	0.437997	5.1169
755001	0.552702	4.5116	0.199998	3.1397	0.442598	5.0389
756001	0.511799	4.4634	0.200899	3.2384	0.443397	5.107
757001	0.611403	4.2695	0.198998	2.9883	0.426597	4.928
758001	0.476199	4.1244	0.199098	2.8988	0.406097	4.9091
759001	0.593902	4.1217	0.198898	2.8985	0.421597	4.92
760001	0.481999	4.0794	0.198898	2.907	0.403396	4.9096
761001	0.5267	4.3629	0.198598	3.0243	0.442097	5.1056
762001	0.514	4.3055	0.199499	3.074	0.425997	5.1688
763001	0.5373	4.8135	0.209199	3.3626	0.473898	5.4082
764001	0.5507	4.6314	0.209398	3.3238	0.466398	5.2507
765001	0.5792	4.404	0.200899	3.1864	0.438196	5.0792
766001	0.541701	4.3622	0.201798	3.1004	0.442197	5.0569
767001	0.508199	4.6084	0.205999	3.2391	0.450197	5.138
768001	0.630298	5.088	0.2288	3.596	0.534899	5.92079
769001	0.5954	4.2683	0.201098	3.0363	0.412197	4.9664
770001	0.536102	4.3141	0.199498	3.0209	0.427597	4.9964
771001	0.488399	4.3162	0.202598	3.1135	0.422797	5.031
772001	0.614303	4.2881	0.200798	3.0557	0.431697	5.0159
773001	0.483099	4.2713	0.199598	3.0408	0.412897	4.9557
774001	0.542601	4.3903	0.200998	3.07	0.435797	5.0432
775001	0.493599	4.2716	0.199698	3.0485	0.412697	4.969
776001	0.5432	4.5199	0.201898	3.1455	0.449997	5.0955
777001	0.5185	4.4866	0.201798	3.2303	0.453898	5.1172
778001	0.5574	4.7494	0.205698	3.339	0.471398	5.25209
779001	0.5378	4.5426	0.206099	3.2724	0.463398	5.2148
780001	0.584	4.3334	0.200798	3.0948	0.426296	5.04271
781001	0.5568	4.6091	0.204499	3.2749	0.466998	5.2042
782001	0.6016	5.4387	0.24	3.8045	0.5556	6.2302
783001	0.560901	4.4792	0.205498	3.2567	0.455798	5.2166
784001	0.52	4.6067	0.201798	3.2808	0.452498	5.2092
785001	0.647902	4.6498	0.203898	3.3157	0.472899	5.2448
786001	0.497199	4.5434	0.202399	3.2688	0.448897	5.1858
787001	0.545902	4.5458	0.199698	3.1727	0.451598	5.0566
788001	0.491299	4.3352	0.201498	3.115	0.416197	5.0043
789001	0.571002	4.5307	0.206198	3.2176	0.459497	5.1409
790001	0.504999	4.4132	0.201098	3.1152	0.427197	5.0664
791001	0.624401	5.0957	0.216999	3.5373	0.538399	5.6352
792001	0.5561	4.7524	0.204099	3.4596	0.505798	5.3289
793001	0.5358	4.64441	0.204098	3.2672	0.454597	5.1618
794001	0.5377	4.5034	0.212199	3.2512	0.469098	5.1823
795001	0.579299	4.3949	0.200998	3.1506	0.438997	5.0612
796001	0.701499	5.8695	0.255501	4.141	0.6213	6.8687
797001	0.615999	5.6405	0.242699	3.9149	0.574997	6.3881
798001	0.834601	6.9656	0.299	4.9205	0.756501	8.2861
799001	0.5882	5.3167	0.233598	3.7208	0.534298	6.0896
800001	0.642901	4.5679	0.208599	3.251	0.482298	5.2228
801001	0.488399	4.3928	0.200199	3.1758	0.427297	5.1222
802001	0.548702	4.448	0.200498	3.0944	0.454698	5.0431
803001	0.650501	5.795	0.256401	4.0566	0.656598	6.8449
804001	0.716403	5.2939	0.231999	3.7179	0.580001	6.1145
805001	0.491399	4.4134	0.201398	3.1417	0.425497	5.0368
806001	0.536101	4.4232	0.199398	3.0791	0.429597	4.986
807001	0.5069	4.4887	0.202198	3.2431	0.443597	5.0673
808001	0.5254	4.3832	0.198998	3.0414	0.431097	5.0065
809001	0.5236	4.4655	0.202498	3.1858	0.447097	5.1241
810001	0.5386	4.669	0.206699	3.2648	0.472698	5.2196
811001	0.5788	4.8621	0.213099	3.4514	0.500698	5.458
812001	0.7053	5.5443	0.2408	3.9611	0.580901	6.4217
813001	0.5552	4.5959	0.207098	3.2767	0.460998	5.2233
814001	0.491099	4.4573	0.201898	3.0993	0.427997	5.0192
815001	0.550202	4.4891	0.205498	3.1213	0.439998	5.0455
816001	0.484299	4.3759	0.201498	3.1115	0.427097	5.03521
817001	0.543002	4.4463	0.200998	3.1222	0.445098	5.0241
818001	0.5096	4.7036	0.207299	3.3441	0.464898	5.3165
819001	0.641703	4.5621	0.201498	3.2717	0.462497	5.1026
820001	0.487499	4.3395	0.204998	3.0741	0.424597	5.0117
821001	0.640502	4.6783	0.208299	3.2793	0.470797	5.2145
822001	0.5393	4.6085	0.206698	3.3035	0.458198	5.16169
823001	0.551	4.3606	0.203198	3.0516	0.439896	5.0295
824001	0.5177	4.2399	0.201198	3.0276	0.425097	4.9904
825001	0.504899	4.4267	0.200098	3.0867	0.426997	5.0403
826001	0.5376	4.4069	0.200799	3.0922	0.436798	5.0432
827001	0.5547	5.0141	0.220799	3.5315	0.509599	5.7032
828001	0.575301	4.6942	0.203699	3.2959	0.479598	5.27221
829001	0.495699	4.4922	0.202298	3.2346	0.446997	5.1171
830001	0.617103	4.2947	0.198898	3.0312	0.428698	5.0042
831001	0.500899	4.4496	0.206199	3.2615	0.448697	5.2252
832001	0.542102	4.5469	0.201298	3.1493	0.442498	5.0431
833001	0.5323	4.95811	0.217799	3.4714	0.476999	5.5985
834001	0.809904	5.1681	0.227898	3.6286	0.541298	6.0182
835001	0.5228	4.6232	0.207599	3.3409	0.464598	5.2483
836001	0.562501	4.688	0.205798	3.3009	0.490698	5.2169
837001	0.5309	4.5609	0.205199	3.2794	0.463998	5.1762
838001	0.524499	4.501	0.203498	3.1425	0.437397	5.0858
839001	0.5531	4.3889	0.200898	3.1305	0.441698	5.02
840001	0.5926	5.1029	0.227799	3.6049	0.546199	5.8023
841001	0.6374	5.142	0.226899	3.6486	0.550299	5.8258
842001	0.5916	4.6079	0.203798	3.3459	0.458697	5.2231
843001	0.635001	4.6823	0.204898	3.3201	0.473498	5.1578
844001	0.4938	4.5217	0.202898	3.2932	0.446798	5.1602
845001	0.677302	4.5754	0.202199	3.2986	0.4876	5.302
846001	0.475399	4.2596	0.199198	3.0374	0.410197	4.9706
847001	0.717001	5.0213	0.225699	3.5473	0.530699	5.8848
848001	0.6124	5.6005	0.246599	3.9556	0.5688	6.6107
849001	0.633302	5.2801	0.252699	3.6525	0.575501	6.0286
850001	0.524	4.5805	0.207199	3.3062	0.455398	5.1838
851001	0.551001	4.6712	0.203599	3.2926	0.473997	5.2072
852001	0.515	4.4229	0.200598	3.1495	0.439597	5.0746
853001	0.5942	4.4917	0.216698	3.189	0.445797	5.0993
854001	0.5188	4.3454	0.199498	3.0876	0.428297	4.9786
855001	0.516199	4.5131	0.201998	3.1793	0.440697	5.1027
856001	0.5704	4.4065	0.202498	3.1087	0.442098	5.0433
857001	0.767701	5.917	0.257	4.2371	0.635204	6.9105
